1,132,101,1.073434
2,190,151,1.307839
3,88,78,0.96721
4,164,115,2.351307
5,159,123,0.667014
6,180,136,0.414552
7,164,124,0.722546
8,106,91,1.448736
9,172,135,0.872684
10,109,90,0.933219
11,140,103,1.034812
12,204,157,1.028603
13,197,143,0.587508
14,110,87,0.693448
15,174,135,0.353557
16,172,133,0.696222
17,91,76,1.485606
18,161,122,0.301864
19,163,127,0.847568
20,162,118,0.297744
21,179,147,4.953632
22,159,124,0.571047
23,142,125,0.768235
24,109,87,0.91087
25,128,104,2.158375
26,181,132,0.648644
27,97,83,0.495347
28,139,113,1.052497
29,139,116,0.684566
30,141,106,0.824229
31,186,138,0.982994
32,139,103,1.096419
33,145,109,1.375533
34,154,120,1.01464
35,151,114,0.55368
36,199,145,0.674163
37,101,83,0.504215
38,186,145,0.572866
39,182,140,1.117452
40,138,108,0.413014
41,158,123,0.724509
42,98,83,1.484229
43,192,148,0.383851
44,99,89,0.974099
45,137,103,1.652309
46,152,125,0.821875
47,112,92,1.066583
48,149,120,0.925692
49,160,124,0.844851
50,98,75,0.928052
51,126,95,0.764178
52,177,133,0.56855
53,77,73,0.493685
54,123,99,0.73461
55,163,128,0.650256
56,90,71,1.305837
57,179,142,0.342838
58,158,124,0.499614
59,174,135,0.595841
60,124,109,0.946374
61,182,131,1.254491
62,143,116,0.469231
63,156,122,1.002888
64,200,132,1.092108
65,177,143,0.532097
66,136,114,0.374079
67,104,82,0.709289
68,111,83,0.870956
69,180,134,4.257049
70,197,153,0.916331
71,84,66,1.060481
72,132,104,1.016222
73,170,134,2.351479
74,146,109,0.776862
75,123,93,2.909673
76,130,99,0.575892
77,160,129,0.931943
78,98,80,0.53327
79,60,52,0.493725
80,180,133,1.059265
81,122,105,0.590747
82,173,138,0.403006
83,138,113,1.961242
84,166,133,1.156956
85,123,98,0.665749
86,188,140,0.319297
87,170,134,1.19022
88,182,145,0.509515
89,122,94,1.653049
90,113,91,1.215924
91,120,93,1.01718
92,182,140,0.724764
93,185,156,0.712506
94,176,142,0.612838
95,157,133,1.009337
96,124,102,0.837688
97,197,157,0.512682
98,151,129,0.296016
99,169,120,0.854063
100,180,150,1.12409
101,165,117,2.355277
102,160,121,6.377912
103,168,129,0.458655
104,129,107,0.536448
105,172,132,0.374059
106,153,112,0.937801
107,159,121,0.424311
108,180,136,1.021049
109,136,101,1.381237
110,132,104,0.841793
111,158,126,1.032154
112,136,111,0.992592
113,140,112,1.376119
114,130,106,0.651058
115,106,83,0.596991
116,140,118,0.652526
117,166,134,0.827429
118,124,102,0.889318
119,146,112,0.69529
120,61,55,1.135986
121,148,111,0.97648
122,146,114,0.961655
123,183,136,1.361007
124,136,104,0.955214
125,174,136,0.545132
126,138,116,0.726672
127,152,112,0.54335
128,163,136,0.787489
129,203,158,0.651001
130,178,135,0.552078
131,176,138,0.868099
132,150,121,0.488028
133,113,94,1.323221
134,176,129,3.738169
135,130,110,0.663773
136,136,110,0.406148
137,155,124,0.937776
138,97,90,0.337744
139,140,118,0.630171
140,193,150,0.326317
141,146,117,0.53826
142,170,133,0.339609
143,130,97,0.9563
144,101,77,0.954844
145,118,94,1.019158
146,196,145,1.433649
147,106,90,0.618944
148,158,122,0.414453
149,150,119,0.41645
150,132,99,0.865931
151,130,103,1.348466
152,146,114,0.701088
153,118,101,1.129104
154,137,108,0.60478
155,163,124,1.285077
156,134,104,3.799011
157,150,114,0.40176
158,196,150,1.242341
159,114,94,0.412968
160,138,109,0.593332
161,145,107,1.526719
162,159,127,0.575036
163,166,121,0.787129
164,171,127,0.884529
165,126,92,0.972194
166,192,145,0.390426
167,171,122,1.140459
168,153,116,1.149815
169,154,117,0.436318
170,175,129,0.882957
171,161,126,0.403883
172,147,122,0.914267
173,175,122,0.356423
174,112,85,1.059989
175,165,129,0.799275
176,100,81,0.805451
177,145,121,0.754961
178,131,106,1.145779
179,133,98,0.903861
180,166,132,0.850703
181,162,125,0.415504
182,168,135,0.516371
183,107,91,6.156378
184,173,133,0.632369
185,114,92,0.853625
186,123,98,1.065146
187,156,124,1.132015
188,174,134,1.01645
189,179,140,0.485469
190,162,125,1.014967
191,134,104,0.736077
192,155,122,0.524473
193,150,119,0.528277
194,154,106,0.690954
195,214,159,0.462667
196,167,131,0.377824
197,159,120,1.413994
198,213,169,0.285713
199,164,125,0.764096
200,123,97,0.674631
201,151,117,0.604511
202,180,147,0.516647
203,153,117,0.460473
204,124,100,0.755127
205,205,157,0.660516
206,188,143,0.811102
207,136,109,0.491312
208,144,117,0.541718
209,111,85,1.34311
210,202,154,1.005171
211,144,118,0.672382
212,130,96,0.944897
213,132,103,0.415189
214,146,112,0.731263
215,130,97,1.063292
216,118,89,4.268209
217,130,95,1.375211
218,137,112,0.841084
219,149,125,0.852441
220,111,79,1.379669
221,173,120,1.367796
222,181,146,0.531798
223,136,114,0.84017
224,160,126,0.439201
225,181,135,2.742956
226,130,104,0.516439
227,103,83,1.115317
228,127,98,0.782953
229,144,120,0.973876
230,196,142,0.692538
231,203,154,0.489892
232,171,145,0.441961
233,140,111,0.87569
234,113,92,0.86276
235,170,129,0.546795
236,169,128,0.649927
237,169,141,0.625324
238,147,111,0.707259
239,167,136,1.062135
240,154,114,0.491738
241,106,88,0.895444
242,82,69,1.283827
243,176,140,0.700742
244,108,85,0.549315
245,136,110,0.641576
246,156,125,0.724347
247,128,100,0.370153
248,193,141,0.757023
249,152,120,1.450597
250,146,117,0.744768
251,141,114,2.331003
252,115,96,1.099294
253,127,92,0.695519
254,200,162,0.453146
255,169,130,0.751008
256,175,134,0.441403
257,156,122,0.468153
258,139,117,2.546471
259,197,155,0.250234
260,97,78,1.21477
261,145,118,1.14102
262,168,128,0.178636
263,107,90,0.758957
264,192,145,0.495345
265,177,134,0.47546
266,145,118,0.622599
267,153,122,0.873795
268,200,148,0.595273
269,150,118,0.809477
270,233,175,1.44587
271,128,97,3.408221
272,181,133,0.313015
273,164,132,0.748266
274,203,154,1.41035
275,178,139,0.888499
276,208,156,0.991246
277,126,97,1.132548
278,138,106,1.24115
279,109,89,1.310607
280,128,112,0.614637
281,220,160,0.358618
282,182,147,0.746907
283,127,99,0.656361
284,209,155,0.371459
285,132,106,0.752862
286,173,133,0.566886
287,166,124,0.502501
288,223,167,0.908337
289,167,129,0.544492
290,116,92,1.126066
291,199,149,0.919302
292,102,78,1.040726
293,146,115,0.676015
294,120,90,0.646047
295,123,96,0.752343
296,102,80,0.940033
297,112,86,0.391775
298,181,138,0.963748
299,141,108,1.345592
300,184,142,0.247939
301,51,48,0.501132
302,91,79,0.532419
303,164,127,0.554311
304,171,143,0.407201
305,209,162,1.43438
306,215,160,0.399007
307,174,130,1.334839
308,202,151,0.595431
309,178,135,1.13265
310,118,97,0.599312
311,116,85,0.689273
312,100,84,0.483624
313,132,111,0.768506
314,175,138,0.419731
315,163,126,0.256545
316,101,87,1.472096
317,160,113,0.613118
318,198,150,0.82958
319,131,96,0.968298
320,124,98,0.627593
321,160,123,2.352053
322,175,130,5.840035
323,130,100,0.729801
324,157,126,0.865368
325,216,171,0.555899
326,224,160,0.410575
327,115,96,0.933186
328,129,116,0.535591
329,154,118,0.457728
330,196,151,1.208654
331,132,107,0.674532
332,160,126,0.575423
333,200,158,0.359174
334,132,110,0.79262
335,139,110,0.641612
336,132,110,0.415367
337,154,130,0.321888
338,154,131,1.014297
339,197,156,0.363149
340,111,89,0.601798
341,79,66,0.635931
342,205,152,0.278676
343,241,158,4.188242
344,105,87,0.709013
345,118,95,0.71811
346,181,142,1.760292
347,194,154,0.370506
348,150,126,0.659671
349,173,128,0.97053
350,224,165,0.613433
351,128,102,0.365515
352,115,94,0.767347
353,111,88,1.12377
354,163,119,0.731802
355,160,125,0.622008
356,140,97,1.012371
357,125,104,0.946643
358,110,84,0.723696
359,118,96,0.617225
360,171,135,1.179117
361,90,73,0.890647
362,139,113,0.665559
363,119,86,1.04766
364,158,123,0.434426
365,157,126,0.960861
366,142,104,1.606906
367,162,115,0.835524
368,149,111,0.271087
369,97,79,0.534821
370,144,111,1.006086
371,152,130,0.60664
372,132,107,0.646854
373,168,130,0.292626
374,169,130,0.661838
375,123,104,0.429071
376,154,131,0.367965
377,166,131,0.670997
378,151,111,1.357921
379,171,132,0.780214
380,153,125,0.650633
381,168,135,0.644633
382,159,131,0.44127
383,181,137,0.77854
384,172,141,0.566074
385,117,104,0.825985
386,177,141,0.645556
387,110,88,0.774868
388,97,81,0.791514
389,138,114,0.664789
390,186,142,0.617106
391,128,94,1.190616
392,144,111,0.981222
393,180,135,1.534782
394,139,109,0.646978
395,149,119,0.624435
396,150,115,0.617678
397,158,126,0.700504
398,143,108,0.8337
399,114,95,0.988578
400,206,150,0.945344
401,125,94,1.567812
402,95,79,0.886835
403,163,122,0.699093
404,217,163,0.73152
405,123,95,0.684429
406,140,115,0.611867
407,147,114,0.640188
408,146,111,0.766487
409,128,106,1.017623
410,167,130,0.877891
411,78,62,0.684674
412,96,81,0.635677
413,120,93,0.675481
414,176,130,0.427922
415,115,101,0.486601
416,135,104,0.521102
417,132,103,1.092827
418,157,117,0.853581
419,127,104,0.602175
420,141,107,0.520729
421,173,131,0.9427373
422,109,92,1.427593
423,158,134,8.1764674
424,181,140,1.7575649
425,179,138,0.5241111
426,126,100,0.8779721
427,231,172,1.1394842
428,126,95,1.5857865
429,225,161,0.6753572
430,114,96,1.0869109
431,142,118,1.2011877
432,137,109,0.8275119
433,169,137,0.5775037
434,154,126,1.7649848
435,159,123,1.4025617
436,122,98,1.3706592
437,126,101,1.9140228
438,165,125,0.3784033
439,181,132,1.1046274
440,177,144,0.7272958
441,200,149,0.9128542
442,128,99,1.2281799
443,128,102,0.9670975
444,160,136,1.2737461
445,153,132,1.0880857
446,202,153,0.5928523
447,121,100,2.0332791
448,201,148,0.6148153
449,184,134,0.5185511
450,95,85,0.7143666
451,128,100,2.2849357
452,170,138,1.013506
453,187,130,0.5855107
454,139,107,0.4788953
455,109,80,1.6019387
456,141,118,1.1892128
457,129,115,0.8972037
