1,45,38,0.949472
2,93,71,0.306578
3,57,49,0.316549
4,60,49,0.356219
5,75,53,0.455971
6,31,28,0.254627
7,70,57,0.18684
8,64,56,0.354034
9,51,41,0.139536
10,86,65,0.144554
11,43,35,0.124995
12,84,61,0.094647
13,78,55,0.101092
14,56,45,0.093858
15,63,49,0.151269
16,67,61,0.135751
17,64,49,0.259522
18,77,66,0.125187
19,58,47,0.117215
20,63,47,0.102351
21,79,59,0.221785
22,110,79,0.119522
23,66,51,0.101472
24,47,41,0.098775
25,74,61,0.156303
26,81,64,0.06068
27,76,56,0.153579
28,70,59,0.140084
29,79,67,0.367367
30,70,63,0.089823
31,64,52,0.095061
32,75,60,0.146243
33,69,51,0.140044
34,66,52,0.140685
35,61,52,0.114314
36,30,27,0.131051
37,74,59,0.124252
38,85,68,0.140711
39,55,39,0.087895
40,96,81,0.127672
41,76,59,0.142808
42,54,44,0.288362
43,60,49,0.150235
44,90,71,0.107598
45,46,41,0.12612
46,81,65,0.084035
47,92,72,0.078256
48,55,46,0.140364
49,64,49,0.235346
50,71,55,0.102452
51,81,66,0.165931
52,45,41,0.110828
53,46,38,0.101244
54,64,52,0.164571
55,66,53,0.323892
56,72,56,0.139379
57,53,48,0.141482
58,72,58,0.088826
59,54,45,0.084847
60,66,48,0.157272
61,57,44,0.134516
62,97,69,0.132342
63,72,57,0.084971
64,49,44,0.117807
65,50,40,0.073016
66,49,41,0.148437
67,62,54,0.082564
68,102,83,0.068726
69,37,28,0.144788
70,66,49,0.149319
71,68,51,0.190303
72,54,42,0.133817
73,71,54,0.154501
74,56,42,0.138347
75,84,67,0.124264
76,68,52,0.118961
77,69,50,0.093258
78,56,48,0.082953
79,110,84,0.06145
80,80,61,0.114979
81,50,43,0.089014
82,47,40,0.208224
83,68,62,0.130092
84,75,56,0.26957
85,64,51,0.236505
86,75,55,0.126379
87,67,52,0.14259
88,72,59,0.068196
89,57,48,0.111368
90,54,45,0.103512
91,89,71,0.072284
92,53,49,0.124796
93,63,49,0.133115
94,59,54,0.1177
95,88,65,0.086263
96,64,54,0.148225
97,75,59,0.172175
