1,2,2,0.111817
2,1,1,0.057639
3,1,1,0.051299
4,1,1,0.038313
5,1,1,0.029382
6,1,1,0.010786
7,1,1,0.008397
8,1,1,0.008626
9,2,2,0.023287
10,1,1,0.016295
11,1,1,0.008299
12,1,1,0.012166
13,2,2,0.011955
14,1,1,0.010767
15,1,1,0.009072
16,1,1,0.010081
17,1,1,0.011439
18,1,1,0.01018
19,1,1,0.010303
20,2,2,0.011085
21,1,1,0.008975
22,1,1,0.010627
23,1,1,0.008631
24,1,1,0.008446
25,1,1,0.008792
26,2,2,0.01306
27,2,2,0.011861
28,1,1,0.009829
29,1,1,0.009167
30,1,1,0.008949
31,2,2,0.012081
32,1,1,0.008845
33,1,1,0.028015
34,1,1,0.016898
35,1,1,0.008115
36,1,1,0.008708
37,1,1,0.008716
38,2,2,0.010147
39,2,2,0.010629
40,1,1,0.017522
41,1,1,0.009377
42,2,2,0.010768
43,1,1,0.009705
44,2,2,0.010024
45,1,1,0.008943
46,1,1,0.009313
47,1,1,0.008784
48,1,1,0.007987
49,1,1,0.008527
50,1,1,0.007784
51,1,1,0.008372
52,1,1,0.008422
53,1,1,0.007556
54,1,1,0.009357
55,1,1,0.007686
56,1,1,0.008087
57,2,2,0.009372
58,1,1,0.008007
59,2,2,0.019353
60,1,1,0.008015
61,1,1,0.008181
62,2,2,0.018169
63,2,2,0.017633
64,1,1,0.00841
65,1,1,0.008702
66,1,1,0.007799
67,1,1,0.007894
68,1,1,0.007879
69,1,1,0.025623
70,1,1,0.010654
71,1,1,0.00803
72,1,1,0.019084
73,2,2,0.022894
74,1,1,0.018695
75,1,1,0.008762
76,1,1,0.008425
77,1,1,0.008107
78,1,1,0.007718
79,1,1,0.00762
80,2,2,0.009606
81,1,1,0.008235
82,2,2,0.014352
83,1,1,0.008077
84,1,1,0.041256
85,2,2,0.009377
86,1,1,0.008511
87,1,1,0.008231
88,1,1,0.007953
89,1,1,0.007841
90,1,1,0.008133
91,1,1,0.007895
92,2,2,0.009932
93,1,1,0.008241
94,2,2,0.009152
95,2,2,0.014257
96,2,2,0.008845
97,2,2,0.00915
98,1,1,0.010133
99,1,1,0.009191
100,1,1,0.008475
101,1,1,0.009703
102,1,1,0.008356
103,2,2,0.03509
104,2,2,0.068978
105,1,1,0.008434
106,1,1,0.008927
107,1,1,0.008473
108,1,1,0.008468
109,1,1,0.009764
110,1,1,0.009564
111,2,2,0.013191
112,1,1,0.020202
113,1,1,0.008063
114,1,1,0.008422
115,1,1,0.009677
116,1,1,0.008746
117,1,1,0.008112
118,2,2,0.009023
119,1,1,0.007941
120,1,1,0.008149
121,1,1,0.007877
122,2,2,0.021536
123,2,2,0.01008
124,1,1,0.008386
125,1,1,0.031171
126,1,1,0.037688
127,1,1,0.008655
128,1,1,0.008237
129,1,1,0.008646
130,1,1,0.008009
131,1,1,0.007915
132,1,1,0.007907
133,1,1,0.007699
134,1,1,0.007841
135,1,1,0.007691
136,1,1,0.007923
137,2,2,0.008677
138,2,2,0.009194
139,1,1,0.007866
140,1,1,0.007794
141,1,1,0.007631
142,1,1,0.009168
143,1,1,0.008579
144,1,1,0.007798
145,1,1,0.007842
146,1,1,0.008218
147,1,1,0.013102
148,1,1,0.024608
149,1,1,0.02028
150,1,1,0.007876
151,1,1,0.007827
152,1,1,0.007651
153,1,1,0.007827
154,2,2,0.008458
155,1,1,0.008035
156,1,1,0.008224
157,1,1,0.008222
158,1,1,0.013946
159,1,1,0.00797
160,1,1,0.017037
161,1,1,0.008006
162,1,1,0.008494
163,1,1,0.0078
164,2,2,0.008783
165,1,1,0.008415
166,1,1,0.013624
167,1,1,0.024508
168,2,2,0.018433
169,2,2,0.01011
170,1,1,0.024857
171,1,1,0.020614
172,1,1,0.014804
173,1,1,0.020947
174,1,1,0.008234
175,2,2,0.009412
176,1,1,0.008183
177,1,1,0.008154
178,1,1,0.008022
179,1,1,0.016251
180,1,1,0.00808
181,2,2,0.00906
182,1,1,0.021688
183,1,1,0.020071
184,1,1,0.007845
185,1,1,0.008295
186,2,2,0.018871
187,2,2,0.008833
188,2,2,0.008594
189,1,1,0.008319
190,1,1,0.008119
191,1,1,0.007973
192,1,1,0.008053
193,1,1,0.007943
194,1,1,0.007972
195,1,1,0.007791
196,1,1,0.007925
197,1,1,0.008021
198,1,1,0.008161
199,2,2,0.010099
200,1,1,0.008565
201,1,1,0.007786
202,1,1,0.024366
203,1,1,0.028474
204,1,1,0.013418
205,2,2,0.009499
206,1,1,0.008219
207,1,1,0.007765
208,2,2,0.009557
209,1,1,0.008598
210,1,1,0.007799
211,2,2,0.008573
212,1,1,0.007931
213,1,1,0.008002
214,2,2,0.00851
215,1,1,0.008255
216,2,2,0.009816
217,1,1,0.008032
218,1,1,0.014785
219,1,1,0.007908
220,1,1,0.008159
221,1,1,0.007864
222,1,1,0.007855
223,1,1,0.007955
224,1,1,0.008116
225,1,1,0.007899
226,1,1,0.00804
227,2,2,0.014806
228,2,2,0.009717
229,2,2,0.009767
230,1,1,0.007965
231,1,1,0.008197
232,1,1,0.008049
233,2,2,0.008622
234,2,2,0.008531
235,1,1,0.007811
236,2,2,0.008541
237,1,1,0.007998
238,1,1,0.007878
239,1,1,0.007981
240,2,2,0.016231
241,1,1,0.007955
242,2,2,0.008752
243,1,1,0.008079
244,1,1,0.00803
245,1,1,0.007802
246,1,1,0.008123
247,1,1,0.007881
248,1,1,0.024672
249,1,1,0.02459
250,1,1,0.00821
251,2,2,0.009636
252,1,1,0.025318
253,1,1,0.008931
254,1,1,0.008209
255,1,1,0.008401
256,1,1,0.008184
257,1,1,0.008004
258,1,1,0.008169
259,1,1,0.008594
260,1,1,0.008114
261,1,1,0.008335
262,1,1,0.008264
263,1,1,0.008066
264,1,1,0.008007
265,1,1,0.008134
266,1,1,0.008543
267,1,1,0.021092
268,1,1,0.024662
269,2,2,0.022567
270,1,1,0.008206
271,1,1,0.008456
272,1,1,0.008298
273,1,1,0.008625
274,1,1,0.04145
275,1,1,0.007963
276,1,1,0.025104
277,1,1,0.024903
278,1,1,0.00872
279,1,1,0.008433
280,1,1,0.00806
281,1,1,0.008731
282,1,1,0.008206
283,2,2,0.008777
284,1,1,0.007841
285,1,1,0.007932
286,2,2,0.009108
287,1,1,0.007894
