1,58,47,0.363737
2,49,41,0.15462
3,67,51,0.133797
4,96,78,0.149565
5,134,94,0.106461
6,97,78,0.118845
7,76,57,0.10602
8,61,55,0.161177
9,67,58,0.082888
10,80,59,0.088292
11,86,64,0.163909
12,46,42,0.152638
13,101,79,0.177737
14,66,52,0.298417
15,60,53,0.145575
16,63,52,0.197631
17,86,68,0.096837
18,82,62,0.227973
19,72,51,0.185141
20,66,53,0.165738
21,111,84,0.165332
22,87,72,0.169697
23,100,76,0.215229
24,60,47,0.326341
25,39,35,0.154658
26,57,48,0.114517
27,64,52,0.127742
28,64,50,0.094038
29,50,45,0.106619
30,61,51,0.136488
31,77,58,0.215568
32,78,66,0.210907
33,93,71,0.410409
34,81,62,0.08989
35,94,80,0.252166
36,73,56,0.174728
37,51,43,0.325921
38,61,48,0.237159
39,54,46,0.207582
40,79,67,0.137423
41,47,43,0.172389
42,65,57,0.136631
43,83,61,0.102256
44,59,48,0.1516
45,54,47,0.126134
46,46,38,0.182292
47,101,69,0.099238
48,54,44,0.461424
49,69,57,0.092156
50,59,47,0.225551
51,72,53,0.116855
52,65,48,0.129737
53,94,64,0.298683
54,63,50,0.12937
55,84,64,0.296145
56,50,42,0.190194
57,67,53,0.217774
58,99,75,0.121481
59,62,54,0.082915
60,66,56,0.123097
61,54,44,0.226628
62,103,77,0.085122
63,73,56,0.183051
64,76,61,0.127062
65,98,70,0.082537
66,72,54,0.181492
67,62,52,0.119367
68,93,76,0.219816
69,81,60,0.112396
70,88,70,0.097795
71,82,65,0.144332
72,50,43,0.153775
73,41,32,0.092352
74,50,40,0.257135
75,88,68,0.18666
76,61,49,0.154744
77,89,71,0.095943
78,89,73,0.090194
79,75,63,0.17587
80,58,50,0.275457
81,65,54,0.178799
82,77,56,0.160073
83,65,51,0.217117
84,72,60,0.164521
85,86,69,0.158309
86,45,39,0.190995
87,83,63,0.135965
88,85,66,0.16977
89,52,46,0.157387
90,82,66,0.156756
91,66,52,0.160778
92,92,65,0.119493
93,77,62,0.260431
94,86,64,0.100067
95,92,70,0.172936
96,63,54,0.329735
97,70,57,0.155421
98,66,52,0.127787
99,81,63,0.202696
100,97,66,0.193191
101,78,61,0.24705
102,61,49,0.249844
103,72,56,0.135897
104,58,48,0.131736
105,88,67,0.342883
106,58,47,0.14186
107,53,46,0.131173
108,93,74,0.232676
109,81,62,0.195625
110,78,59,0.161324
111,90,75,0.166433
112,56,48,0.087768
113,71,53,0.109736
114,84,72,0.093134
115,74,60,0.156115
116,96,75,0.111229
117,65,53,0.180987
118,77,63,0.164103
119,67,50,0.199094
120,47,41,0.16326
121,76,57,0.119898
122,57,46,0.137849
123,81,54,0.105196
124,71,55,0.107548
125,51,45,0.133261
126,90,72,0.149675
127,77,64,0.092309
128,76,64,0.104504
129,52,43,0.151682
130,45,39,0.114788
131,74,58,0.279927
132,64,47,0.358367
133,62,50,0.117672
134,77,61,0.099552
135,55,44,0.18879
136,50,43,0.078368
137,68,52,0.100176
138,91,68,0.229587
139,74,56,0.143761
140,73,59,0.393283
141,72,58,0.095399
142,55,49,0.128328
143,88,64,0.094625
144,68,56,0.086221
145,66,56,0.148344
146,76,60,0.114492
147,76,56,0.11082
148,105,76,0.320607
149,57,45,0.126492
150,75,60,0.277996
151,55,46,0.171471
152,58,50,0.108559
153,71,56,0.275638
154,85,64,0.133787
155,41,32,0.22324
156,45,38,0.111967
157,67,55,0.169846
158,93,72,0.09562
159,111,83,0.095946
160,60,49,0.109192
161,87,65,0.214204
162,71,58,0.107586
163,88,69,0.183674
164,62,51,0.097411
165,54,43,0.16443
166,75,53,0.165937
167,77,65,0.115608
168,88,68,0.182404
169,40,34,0.19363
170,57,45,0.152562
171,78,58,0.112518
172,92,68,0.191788
173,51,40,0.245882
174,51,45,0.131424
175,43,33,0.10752
176,93,65,0.105757
177,61,53,0.163288
178,69,57,0.06924
179,83,67,0.236918
180,89,67,0.198342
181,60,50,0.181758
182,48,39,0.127559
183,98,70,0.185606
184,64,49,0.104067
185,56,50,0.144369
186,87,67,0.111862
187,61,53,0.143588
188,62,50,0.096744
189,94,72,0.173182
190,70,55,0.167773
191,40,32,0.168102
192,75,56,0.097133
193,89,73,0.147948
194,51,44,0.107322
195,50,46,0.178704
196,67,56,0.132696
197,69,54,0.127163
198,79,64,0.116757
199,74,61,0.151284
200,51,44,0.139592
201,62,49,0.114692
202,123,93,0.087551
203,75,60,0.11002
204,83,66,0.074961
205,73,58,0.178739
206,57,47,0.112248
207,72,59,0.119223
208,71,58,0.096361
209,49,39,0.15176
210,63,50,0.112863
211,79,66,0.092798
212,58,43,0.105201
213,54,44,0.25495
214,65,47,0.377896
215,68,55,0.077333
216,65,53,0.198934
217,39,35,0.133905
218,79,63,0.129637
219,85,63,0.12115
220,68,55,0.071374
221,68,53,0.128122
222,71,59,0.105971
223,104,76,0.199374
224,61,50,0.123951
225,74,59,0.134263
226,86,62,0.265467
227,78,60,0.071765
228,44,37,0.139024
229,50,39,0.209412
230,57,45,0.141485
231,68,55,0.392931
232,74,59,0.158889
233,74,62,0.109475
234,86,65,0.109555
235,62,51,0.186289
236,94,74,0.20704
237,80,59,0.276374
238,80,60,0.160911
239,73,56,0.094439
240,78,67,0.198919
241,56,47,0.1077
242,76,61,0.134392
243,73,58,0.109752
244,69,56,0.186112
245,57,47,0.234556
246,79,59,0.146468
247,90,69,0.109452
248,56,44,0.11318
249,82,63,0.172237
250,64,51,0.268989
251,90,66,0.207478
252,58,49,0.100226
253,72,60,0.182942
254,64,50,0.14553
255,86,63,0.116037
256,96,78,0.113907
257,70,55,0.146275
258,71,57,0.103967
259,42,33,0.137809
260,85,64,0.088353
261,72,62,0.336335
262,59,51,0.152963
263,73,62,0.218222
264,55,49,0.098016
265,90,69,0.110672
266,66,52,0.110118
267,77,61,0.088892
268,76,53,0.196597
269,62,52,0.144274
270,64,59,0.10053
